"NutsID","region_name","NUTS_level","l.year","l.value","ltn.type_labour"
"11D171110","Sever","5","2019","16","Other family members"
"11D171110","Sever","5","2019","51","Non-family labour force"
"11D171110","Sever","5","2019","13","Regular"
"11D171110","Sever","5","2019","34","Non-regular"
"11D171110","Sever","5","2019","4","Workers not hired by the holder"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","420","Total labour force in agriculture"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","245","Family labour force"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","133","Holder"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","58","Spouse"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","55","Other family members"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","175","Non-family labour force"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","85","Regular"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","61","Non-regular"
"11D171111","União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane","5","2019","29","Workers not hired by the holder"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","154","Total labour force in agriculture"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","136","Family labour force"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","62","Holder"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","38","Spouse"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","36","Other family members"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","18","Non-family labour force"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","2","Regular"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","15","Non-regular"
"11D171112","União das freguesias de Louredo e Fornelos","5","2019","1","Workers not hired by the holder"
"11D181501","Castanheiro do Sul","5","2019","143","Total labour force in agriculture"
"11D181501","Castanheiro do Sul","5","2019","73","Family labour force"
"11D181501","Castanheiro do Sul","5","2019","36","Holder"
"11D181501","Castanheiro do Sul","5","2019","18","Spouse"
"11D181501","Castanheiro do Sul","5","2019","19","Other family members"
"11D181501","Castanheiro do Sul","5","2019","69","Non-family labour force"
"11D181501","Castanheiro do Sul","5","2019","48","Regular"
"11D181501","Castanheiro do Sul","5","2019","17","Non-regular"
"11D181501","Castanheiro do Sul","5","2019","4","Workers not hired by the holder"
"11D181502","Ervedosa do Douro","5","2019","618","Total labour force in agriculture"
"11D181502","Ervedosa do Douro","5","2019","180","Family labour force"
"11D181502","Ervedosa do Douro","5","2019","93","Holder"
"11D181502","Ervedosa do Douro","5","2019","53","Spouse"
"11D181502","Ervedosa do Douro","5","2019","33","Other family members"
"11D181502","Ervedosa do Douro","5","2019","438","Non-family labour force"
"11D181502","Ervedosa do Douro","5","2019","136","Regular"
"11D181502","Ervedosa do Douro","5","2019","244","Non-regular"
"11D181502","Ervedosa do Douro","5","2019","58","Workers not hired by the holder"
"11D181504","Nagozelo do Douro","5","2019","145","Total labour force in agriculture"
"11D181504","Nagozelo do Douro","5","2019","61","Family labour force"
"11D181504","Nagozelo do Douro","5","2019","31","Holder"
"11D181504","Nagozelo do Douro","5","2019","17","Spouse"
"11D181504","Nagozelo do Douro","5","2019","13","Other family members"
"11D181504","Nagozelo do Douro","5","2019","85","Non-family labour force"
"11D181504","Nagozelo do Douro","5","2019","40","Regular"
"11D181504","Nagozelo do Douro","5","2019","32","Non-regular"
"11D181504","Nagozelo do Douro","5","2019","12","Workers not hired by the holder"
"11D181505","Paredes da Beira","5","2019","150","Total labour force in agriculture"
"11D181505","Paredes da Beira","5","2019","123","Family labour force"
"11D181505","Paredes da Beira","5","2019","59","Holder"
"11D181505","Paredes da Beira","5","2019","34","Spouse"
"11D181505","Paredes da Beira","5","2019","31","Other family members"
"11D181505","Paredes da Beira","5","2019","27","Non-family labour force"
"11D181505","Paredes da Beira","5","2019","9","Regular"
"11D181505","Paredes da Beira","5","2019","17","Non-regular"
"11D181505","Paredes da Beira","5","2019","0","Workers not hired by the holder"
"11D181507","Riodades","5","2019","47","Total labour force in agriculture"
"11D181507","Riodades","5","2019","32","Family labour force"
"11D181507","Riodades","5","2019","19","Holder"
"11D181507","Riodades","5","2019","13","Spouse"
"11D181507","Riodades","5","2019","0","Other family members"
"11D181507","Riodades","5","2019","15","Non-family labour force"
"11D181507","Riodades","5","2019","0","Regular"
"11D181507","Riodades","5","2019","14","Non-regular"
"11D181507","Riodades","5","2019","0","Workers not hired by the holder"
"11D181509","Soutelo do Douro","5","2019","175","Total labour force in agriculture"
"11D181509","Soutelo do Douro","5","2019","80","Family labour force"
"11D181509","Soutelo do Douro","5","2019","43","Holder"
"11D181509","Soutelo do Douro","5","2019","19","Spouse"
"11D181509","Soutelo do Douro","5","2019","19","Other family members"
"11D181509","Soutelo do Douro","5","2019","95","Non-family labour force"
"11D181509","Soutelo do Douro","5","2019","54","Regular"
"11D181509","Soutelo do Douro","5","2019","31","Non-regular"
"11D181509","Soutelo do Douro","5","2019","10","Workers not hired by the holder"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","912","Total labour force in agriculture"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","323","Family labour force"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","141","Holder"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","79","Spouse"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","102","Other family members"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","589","Non-family labour force"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","181","Regular"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","16","Non-regular"
"11D181515","União das freguesias de São João da Pesqueira e Várzea de Trevões","5","2019","393","Workers not hired by the holder"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","169","Total labour force in agriculture"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","110","Family labour force"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","64","Holder"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","38","Spouse"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","7","Other family members"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","60","Non-family labour force"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","15","Regular"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","40","Non-regular"
"11D181516","União das freguesias de Trevões e Espinhosa","5","2019","4","Workers not hired by the holder"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","257","Total labour force in agriculture"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","176","Family labour force"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","91","Holder"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","63","Spouse"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","23","Other family members"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","81","Non-family labour force"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","26","Regular"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","45","Non-regular"
"11D181517","União das freguesias de Vilarouco e Pereiros","5","2019","10","Workers not hired by the holder"
"11D181511","Vale de Figueira","5","2019","175","Total labour force in agriculture"
"11D181511","Vale de Figueira","5","2019","72","Family labour force"
"11D181511","Vale de Figueira","5","2019","39","Holder"
"11D181511","Vale de Figueira","5","2019","27","Spouse"
"11D181511","Vale de Figueira","5","2019","5","Other family members"
"11D181511","Vale de Figueira","5","2019","103","Non-family labour force"
"11D181511","Vale de Figueira","5","2019","12","Regular"
"11D181511","Vale de Figueira","5","2019","80","Non-regular"
"11D181511","Vale de Figueira","5","2019","11","Workers not hired by the holder"
"11D181512","Valongo dos Azeites","5","2019","69","Total labour force in agriculture"
"11D181512","Valongo dos Azeites","5","2019","55","Family labour force"
"11D181512","Valongo dos Azeites","5","2019","31","Holder"
"11D181512","Valongo dos Azeites","5","2019","13","Spouse"
"11D181512","Valongo dos Azeites","5","2019","11","Other family members"
"11D181512","Valongo dos Azeites","5","2019","14","Non-family labour force"
"11D181512","Valongo dos Azeites","5","2019","5","Regular"
"11D181512","Valongo dos Azeites","5","2019","7","Non-regular"
"11D181512","Valongo dos Azeites","5","2019","2","Workers not hired by the holder"
"11D181801","Arnas","5","2019","51","Total labour force in agriculture"
"11D181801","Arnas","5","2019","49","Family labour force"
"11D181801","Arnas","5","2019","24","Holder"
"11D181801","Arnas","5","2019","14","Spouse"
"11D181801","Arnas","5","2019","12","Other family members"
"11D181801","Arnas","5","2019","2","Non-family labour force"
"11D181801","Arnas","5","2019","1","Regular"
"11D181801","Arnas","5","2019","1","Non-regular"
"11D181801","Arnas","5","2019","1","Workers not hired by the holder"
"11D181802","Carregal","5","2019","61","Total labour force in agriculture"
"11D181802","Carregal","5","2019","58","Family labour force"
"11D181802","Carregal","5","2019","33","Holder"
"11D181802","Carregal","5","2019","22","Spouse"
"11D181802","Carregal","5","2019","3","Other family members"
"11D181802","Carregal","5","2019","3","Non-family labour force"
"11D181802","Carregal","5","2019","1","Regular"
"11D181802","Carregal","5","2019","2","Non-regular"
"11D181802","Carregal","5","2019","1","Workers not hired by the holder"
"11D181803","Chosendo","5","2019","63","Total labour force in agriculture"
"11D181803","Chosendo","5","2019","60","Family labour force"
"11D181803","Chosendo","5","2019","31","Holder"
"11D181803","Chosendo","5","2019","20","Spouse"
"11D181803","Chosendo","5","2019","9","Other family members"
"11D181803","Chosendo","5","2019","3","Non-family labour force"
"11D181803","Chosendo","5","2019","2","Regular"
"11D181803","Chosendo","5","2019","1","Non-regular"
"11D181803","Chosendo","5","2019","0","Workers not hired by the holder"
"11D181804","Cunha","5","2019","65","Total labour force in agriculture"
"11D181804","Cunha","5","2019","65","Family labour force"
"11D181804","Cunha","5","2019","28","Holder"
"11D181804","Cunha","5","2019","26","Spouse"
"11D181804","Cunha","5","2019","11","Other family members"
"11D181804","Cunha","5","2019","0","Non-family labour force"
"11D181804","Cunha","5","2019","0","Regular"
"11D181804","Cunha","5","2019","0","Non-regular"
"11D181804","Cunha","5","2019","0","Workers not hired by the holder"
"11D181806","Faia","5","2019","34","Total labour force in agriculture"
"11D181806","Faia","5","2019","29","Family labour force"
"11D181806","Faia","5","2019","14","Holder"
"11D181806","Faia","5","2019","8","Spouse"
"11D181806","Faia","5","2019","6","Other family members"
"11D181806","Faia","5","2019","5","Non-family labour force"
"11D181806","Faia","5","2019","4","Regular"
"11D181806","Faia","5","2019","1","Non-regular"
"11D181806","Faia","5","2019","0","Workers not hired by the holder"
"11D181810","Granjal","5","2019","52","Total labour force in agriculture"
"11D181810","Granjal","5","2019","49","Family labour force"
"11D181810","Granjal","5","2019","26","Holder"
"11D181810","Granjal","5","2019","15","Spouse"
"11D181810","Granjal","5","2019","9","Other family members"
"11D181810","Granjal","5","2019","3","Non-family labour force"
"11D181810","Granjal","5","2019","1","Regular"
"11D181810","Granjal","5","2019","2","Non-regular"
"11D181810","Granjal","5","2019","0","Workers not hired by the holder"
"11D181811","Lamosa","5","2019","21","Total labour force in agriculture"
"11D181811","Lamosa","5","2019","20","Family labour force"
"11D181811","Lamosa","5","2019","10","Holder"
"11D181811","Lamosa","5","2019","7","Spouse"
"11D181811","Lamosa","5","2019","2","Other family members"
"11D181811","Lamosa","5","2019","2","Non-family labour force"
"11D181811","Lamosa","5","2019","2","Regular"
"11D181811","Lamosa","5","2019","0","Non-regular"
"11D181811","Lamosa","5","2019","0","Workers not hired by the holder"
"11D181814","Quintela","5","2019","63","Total labour force in agriculture"
"11D181814","Quintela","5","2019","61","Family labour force"
"11D181814","Quintela","5","2019","28","Holder"
"11D181814","Quintela","5","2019","19","Spouse"
"11D181814","Quintela","5","2019","15","Other family members"
"11D181814","Quintela","5","2019","2","Non-family labour force"
"11D181814","Quintela","5","2019","1","Regular"
"11D181814","Quintela","5","2019","0","Non-regular"
"11D181814","Quintela","5","2019","0","Workers not hired by the holder"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","110","Total labour force in agriculture"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","96","Family labour force"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","52","Holder"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","35","Spouse"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","9","Other family members"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","14","Non-family labour force"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","1","Regular"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","13","Non-regular"
"11D181818","União das freguesias de Ferreirim e Macieira","5","2019","0","Workers not hired by the holder"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","107","Total labour force in agriculture"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","92","Family labour force"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","45","Holder"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","30","Spouse"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","18","Other family members"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","14","Non-family labour force"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","8","Regular"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","6","Non-regular"
"11D181819","União das freguesias de Fonte Arcada e Escurquela","5","2019","0","Workers not hired by the holder"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","84","Total labour force in agriculture"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","72","Family labour force"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","35","Holder"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","24","Spouse"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","13","Other family members"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","12","Non-family labour force"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","0","Regular"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","11","Non-regular"
"11D181820","União das freguesias de Penso e Freixinho","5","2019","1","Workers not hired by the holder"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","177","Total labour force in agriculture"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","152","Family labour force"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","88","Holder"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","51","Spouse"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","13","Other family members"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","24","Non-family labour force"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","20","Regular"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","4","Non-regular"
"11D181821","União das freguesias de Sernancelhe e Sarzeda","5","2019","1","Workers not hired by the holder"
"11D181817","Vila da Ponte","5","2019","52","Total labour force in agriculture"
"11D181817","Vila da Ponte","5","2019","48","Family labour force"
"11D181817","Vila da Ponte","5","2019","24","Holder"
"11D181817","Vila da Ponte","5","2019","17","Spouse"
"11D181817","Vila da Ponte","5","2019","8","Other family members"
"11D181817","Vila da Ponte","5","2019","4","Non-family labour force"
"11D181817","Vila da Ponte","5","2019","1","Regular"
"11D181817","Vila da Ponte","5","2019","3","Non-regular"
"11D181817","Vila da Ponte","5","2019","1","Workers not hired by the holder"
"11D181901","Adorigo","5","2019","131","Total labour force in agriculture"
"11D181901","Adorigo","5","2019","92","Family labour force"
"11D181901","Adorigo","5","2019","49","Holder"
"11D181901","Adorigo","5","2019","34","Spouse"
"11D181901","Adorigo","5","2019","10","Other family members"
"11D181901","Adorigo","5","2019","39","Non-family labour force"
"11D181901","Adorigo","5","2019","22","Regular"
"11D181901","Adorigo","5","2019","14","Non-regular"
"11D181901","Adorigo","5","2019","3","Workers not hired by the holder"
"11D181902","Arcos","5","2019","49","Total labour force in agriculture"
"11D181902","Arcos","5","2019","47","Family labour force"
"11D181902","Arcos","5","2019","23","Holder"
"11D181902","Arcos","5","2019","13","Spouse"
"11D181902","Arcos","5","2019","11","Other family members"
"11D181902","Arcos","5","2019","2","Non-family labour force"
"11D181902","Arcos","5","2019","0","Regular"
"11D181902","Arcos","5","2019","2","Non-regular"
"11D181902","Arcos","5","2019","0","Workers not hired by the holder"
"11D181904","Chavães","5","2019","41","Total labour force in agriculture"
"11D181904","Chavães","5","2019","35","Family labour force"
"11D181904","Chavães","5","2019","23","Holder"
"11D181904","Chavães","5","2019","10","Spouse"
"11D181904","Chavães","5","2019","2","Other family members"
"11D181904","Chavães","5","2019","6","Non-family labour force"
"11D181904","Chavães","5","2019","3","Regular"
"11D181904","Chavães","5","2019","2","Non-regular"
"11D181904","Chavães","5","2019","1","Workers not hired by the holder"
"11D181905","Desejosa","5","2019","96","Total labour force in agriculture"
"11D181905","Desejosa","5","2019","64","Family labour force"
"11D181905","Desejosa","5","2019","34","Holder"
"11D181905","Desejosa","5","2019","19","Spouse"
"11D181905","Desejosa","5","2019","11","Other family members"
"11D181905","Desejosa","5","2019","32","Non-family labour force"
"11D181905","Desejosa","5","2019","15","Regular"
"11D181905","Desejosa","5","2019","14","Non-regular"
"11D181905","Desejosa","5","2019","2","Workers not hired by the holder"
"11D181906","Granja do Tedo","5","2019","45","Total labour force in agriculture"
"11D181906","Granja do Tedo","5","2019","42","Family labour force"
"11D181906","Granja do Tedo","5","2019","20","Holder"
"11D181906","Granja do Tedo","5","2019","11","Spouse"
"11D181906","Granja do Tedo","5","2019","12","Other family members"
"11D181906","Granja do Tedo","5","2019","3","Non-family labour force"
"11D181906","Granja do Tedo","5","2019","0","Regular"
"11D181906","Granja do Tedo","5","2019","3","Non-regular"
"11D181906","Granja do Tedo","5","2019","0","Workers not hired by the holder"
"11D181908","Longa","5","2019","35","Total labour force in agriculture"
"11D181908","Longa","5","2019","33","Family labour force"
"11D181908","Longa","5","2019","18","Holder"
"11D181908","Longa","5","2019","7","Spouse"
"11D181908","Longa","5","2019","7","Other family members"
"11D181908","Longa","5","2019","2","Non-family labour force"
"11D181908","Longa","5","2019","0","Regular"
"11D181908","Longa","5","2019","2","Non-regular"
"11D181908","Longa","5","2019","0","Workers not hired by the holder"
"11D181913","Sendim","5","2019","180","Total labour force in agriculture"
"11D181913","Sendim","5","2019","142","Family labour force"
"11D181913","Sendim","5","2019","68","Holder"
"11D181913","Sendim","5","2019","45","Spouse"
"11D181913","Sendim","5","2019","29","Other family members"
"11D181913","Sendim","5","2019","38","Non-family labour force"
"11D181913","Sendim","5","2019","9","Regular"
"11D181913","Sendim","5","2019","28","Non-regular"
"11D181913","Sendim","5","2019","1","Workers not hired by the holder"
"11D181914","Tabuaço","5","2019","87","Total labour force in agriculture"
"11D181914","Tabuaço","5","2019","59","Family labour force"
"11D181914","Tabuaço","5","2019","32","Holder"
"11D181914","Tabuaço","5","2019","18","Spouse"
"11D181914","Tabuaço","5","2019","9","Other family members"
"11D181914","Tabuaço","5","2019","28","Non-family labour force"
"11D181914","Tabuaço","5","2019","9","Regular"
"11D181914","Tabuaço","5","2019","18","Non-regular"
"11D181914","Tabuaço","5","2019","1","Workers not hired by the holder"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","193","Total labour force in agriculture"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","100","Family labour force"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","51","Holder"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","32","Spouse"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","17","Other family members"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","93","Non-family labour force"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","30","Regular"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","60","Non-regular"
"11D181918","União das freguesias de Barcos e Santa Leocádia","5","2019","4","Workers not hired by the holder"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","17","Total labour force in agriculture"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","16","Family labour force"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","8","Holder"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","5","Spouse"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","3","Other family members"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","2","Non-family labour force"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","0","Regular"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","2","Non-regular"
"11D181919","União das freguesias de Paradela e Granjinha","5","2019","0","Workers not hired by the holder"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","47","Total labour force in agriculture"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","43","Family labour force"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","24","Holder"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","13","Spouse"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","6","Other family members"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","4","Non-family labour force"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","0","Regular"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","4","Non-regular"
"11D181920","União das freguesias de Pinheiros e Vale de Figueira","5","2019","0","Workers not hired by the holder"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","95","Total labour force in agriculture"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","61","Family labour force"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","35","Holder"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","20","Spouse"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","6","Other family members"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","34","Non-family labour force"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","16","Regular"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","17","Non-regular"
"11D181921","União das freguesias de Távora e Pereiro","5","2019","0","Workers not hired by the holder"
"11D181917","Valença do Douro","5","2019","104","Total labour force in agriculture"
"11D181917","Valença do Douro","5","2019","50","Family labour force"
"11D181917","Valença do Douro","5","2019","24","Holder"
"11D181917","Valença do Douro","5","2019","16","Spouse"
"11D181917","Valença do Douro","5","2019","9","Other family members"
"11D181917","Valença do Douro","5","2019","54","Non-family labour force"
"11D181917","Valença do Douro","5","2019","39","Regular"
"11D181917","Valença do Douro","5","2019","8","Non-regular"
"11D181917","Valença do Douro","5","2019","7","Workers not hired by the holder"
"11D182004","Mondim da Beira","5","2019","64","Total labour force in agriculture"
"11D182004","Mondim da Beira","5","2019","56","Family labour force"
"11D182004","Mondim da Beira","5","2019","32","Holder"
"11D182004","Mondim da Beira","5","2019","15","Spouse"
"11D182004","Mondim da Beira","5","2019","10","Other family members"
"11D182004","Mondim da Beira","5","2019","8","Non-family labour force"
"11D182004","Mondim da Beira","5","2019","2","Regular"
"11D182004","Mondim da Beira","5","2019","5","Non-regular"
"11D182004","Mondim da Beira","5","2019","1","Workers not hired by the holder"
"11D182005","Salzedas","5","2019","193","Total labour force in agriculture"
"11D182005","Salzedas","5","2019","175","Family labour force"
"11D182005","Salzedas","5","2019","76","Holder"
"11D182005","Salzedas","5","2019","59","Spouse"
"11D182005","Salzedas","5","2019","40","Other family members"
"11D182005","Salzedas","5","2019","18","Non-family labour force"
"11D182005","Salzedas","5","2019","9","Regular"
"11D182005","Salzedas","5","2019","9","Non-regular"
"11D182005","Salzedas","5","2019","0","Workers not hired by the holder"
"11D182006","São João de Tarouca","5","2019","110","Total labour force in agriculture"
"11D182006","São João de Tarouca","5","2019","101","Family labour force"
"11D182006","São João de Tarouca","5","2019","48","Holder"
"11D182006","São João de Tarouca","5","2019","34","Spouse"
"11D182006","São João de Tarouca","5","2019","19","Other family members"
"11D182006","São João de Tarouca","5","2019","9","Non-family labour force"
"11D182006","São João de Tarouca","5","2019","5","Regular"
"11D182006","São João de Tarouca","5","2019","4","Non-regular"
"11D182006","São João de Tarouca","5","2019","0","Workers not hired by the holder"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","192","Total labour force in agriculture"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","134","Family labour force"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","69","Holder"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","42","Spouse"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","24","Other family members"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","58","Non-family labour force"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","24","Regular"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","32","Non-regular"
"11D182011","União das freguesias de Gouviães e Ucanha","5","2019","2","Workers not hired by the holder"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","137","Total labour force in agriculture"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","118","Family labour force"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","58","Holder"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","39","Spouse"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","21","Other family members"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","19","Non-family labour force"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","9","Regular"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","3","Non-regular"
"11D182012","União das freguesias de Granja Nova e Vila Chã da Beira","5","2019","6","Workers not hired by the holder"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","184","Total labour force in agriculture"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","150","Family labour force"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","83","Holder"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","48","Spouse"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","18","Other family members"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","34","Non-family labour force"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","13","Regular"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","20","Non-regular"
"11D182013","União das freguesias de Tarouca e Dálvares","5","2019","1","Workers not hired by the holder"
"11D182009","Várzea da Serra","5","2019","51","Total labour force in agriculture"
"11D182009","Várzea da Serra","5","2019","48","Family labour force"
"11D182009","Várzea da Serra","5","2019","31","Holder"
"11D182009","Várzea da Serra","5","2019","14","Spouse"
"11D182009","Várzea da Serra","5","2019","3","Other family members"
"11D182009","Várzea da Serra","5","2019","3","Non-family labour force"
"11D182009","Várzea da Serra","5","2019","2","Regular"
"11D182009","Várzea da Serra","5","2019","1","Non-regular"
"11D182009","Várzea da Serra","5","2019","0","Workers not hired by the holder"
"11D040901","Açoreira","5","2019","131","Total labour force in agriculture"
"11D040901","Açoreira","5","2019","113","Family labour force"
"11D040901","Açoreira","5","2019","66","Holder"
"11D040901","Açoreira","5","2019","31","Spouse"
"11D040901","Açoreira","5","2019","17","Other family members"
"11D040901","Açoreira","5","2019","18","Non-family labour force"
"11D040901","Açoreira","5","2019","5","Regular"
"11D040901","Açoreira","5","2019","11","Non-regular"
"11D040901","Açoreira","5","2019","2","Workers not hired by the holder"
"11D040903","Cabeça Boa","5","2019","106","Total labour force in agriculture"
